, It returns me to the first footprint,fade and stop It returns me to the first footprint,00:00.000,00:01.000,00:00.000,,,
, When life began in Africa,fade When life began in Africa,00:00.000,00:01.000,00:00.000,,,
200,,Crossfade to Eleggua travels upon a star,00:00.000,00:01.000,00:00.000,,,
,,Eleggua travels upon a star,00:00.000,00:00.000,00:00.000,,,
, When life began in Africa,fade and stop When life began in Africa,00:00.000,00:01.000,00:00.000,,,
, Eleggua travels upon a star,fade Eleggua travels upon a star,00:00.000,00:01.000,00:00.000,,,
201,,Crossfade to And opens the road that leads to America,00:00.000,00:01.000,00:00.000,,,
,,And opens the road that leads to America,00:00.000,00:00.000,00:00.000,,,
, Eleggua travels upon a star,fade and stop Eleggua travels upon a star,00:00.000,00:01.000,00:00.000,,,
, And opens the road that leads to America,fade And opens the road that leads to America,00:00.000,00:01.000,00:00.000,,,
,,/unmute/choir,00:00.000,00:00.000,00:00.000,,,
,,/mix/choir #v#,00:00.000,00:00.500,00:00.000,,,
202,,Crossfade to Eleggua opens the road,00:00.000,00:01.000,00:00.000,,,
,,Eleggua opens the road,00:00.000,00:00.000,00:00.000,,,
, And opens the road that leads to America,fade and stop And opens the road that leads to America,00:00.000,00:01.000,00:00.000,,,
, Eleggua opens the road,fade Eleggua opens the road,00:00.000,00:01.000,00:00.000,,,
203,,"Crossfade to ""From Lara’s clan, from the land of Arara""",00:00.000,00:01.000,00:00.000,,,
,,"From Lara’s clan, from the land of Arara",00:00.000,00:00.000,00:00.000,,,
, Eleggua opens the road,fade and stop Eleggua opens the road,00:00.000,00:01.000,00:00.000,,,
," ""From Lara’s clan, from the land of Arara""","fade ""From Lara’s clan, from the land of Arara""",00:00.000,00:01.000,00:00.000,,,
204,,Crossfade to Eleggua opens the road,00:00.000,00:01.000,00:00.000,,,
,,Eleggua opens the road,00:00.000,00:00.000,00:00.000,,,
," ""From Lara’s clan, from the land of Arara""","fade and stop ""From Lara’s clan, from the land of Arara""",00:00.000,00:01.000,00:00.000,,,
, Eleggua opens the road,fade Eleggua opens the road,00:00.000,00:01.000,00:00.000,,,
205,,"Crossfade to ""Life flowing from Africa, our original fountain""",00:00.000,00:01.000,00:00.000,,,
,,"Life flowing from Africa, our original fountain",00:00.000,00:00.000,00:00.000,,,
, Eleggua opens the road,fade and stop Eleggua opens the road,00:00.000,00:01.000,00:00.000,,,
," ""Life flowing from Africa, our original fountain""","fade ""Life flowing from Africa, our original fountain""",00:00.000,00:01.000,00:00.000,,,
206,,Crossfade to Eleggua opens the road,00:00.000,00:01.000,00:00.000,,,
,,Eleggua opens the road,00:00.000,00:00.000,00:00.000,,,
," ""Life flowing from Africa, our original fountain""","fade and stop ""Life flowing from Africa, our original fountain""",00:00.000,00:01.000,00:00.000,,,
, Eleggua opens the road,fade Eleggua opens the road,00:00.000,00:01.000,00:00.000,,,
207,,"Crossfade to ""From a world without a past, without frontiers or foreigners""",00:00.000,00:01.000,00:00.000,,,
,,"From a world without a past, without frontiers or foreigners",00:00.000,00:00.000,00:00.000,,,
, Eleggua opens the road,fade and stop Eleggua opens the road,00:00.000,00:01.000,00:00.000,,,
," ""From a world without a past, without frontiers or foreigners""","fade ""From a world without a past, without frontiers or foreigners""",00:00.000,00:01.000,00:00.000,,,
," ""From a world without a past, without frontiers or foreigners""","fade and stop ""From a world without a past, without frontiers or foreigners""",00:00.000,00:01.000,00:00.000,,,
211,,Crossfade to Skin is pure geography,00:00.000,00:01.000,00:00.000,,,
,,Skin is pure geography,00:00.000,00:00.000,00:00.000,,,
, Skin is pure geography,fade Skin is pure geography,00:00.000,00:01.000,00:00.000,,,
212,,Crossfade to The soul in change is a universal project,00:00.000,00:01.000,00:00.000,,,
,,The soul in change is a universal project,00:00.000,00:00.000,00:00.000,,,
, Skin is pure geography,fade and stop Skin is pure geography,00:00.000,00:01.000,00:00.000,,,
, The soul in change is a universal project,fade The soul in change is a universal project,00:00.000,00:01.000,00:00.000,,,
213,,Crossfade to The blood of the world that feeds us,00:00.000,00:01.000,00:00.000,,,
,,The blood of the world that feeds us,00:00.000,00:00.000,00:00.000,,,
, The soul in change is a universal project,fade and stop The soul in change is a universal project,00:00.000,00:01.000,00:00.000,,,
, The blood of the world that feeds us,fade The blood of the world that feeds us,00:00.000,00:01.000,00:00.000,,,
214,,"Crossfade to ""From the first born on, the original source""",00:00.000,00:01.000,00:00.000,,,
,,"From the first born on, the original source",00:00.000,00:00.000,00:00.000,,,
, The blood of the world that feeds us,fade and stop The blood of the world that feeds us,00:00.000,00:01.000,00:00.000,,,
," ""From the first born on, the original source""","fade ""From the first born on, the original source""",00:00.000,00:01.000,00:00.000,,,
215,,Crossfade to Eleggua opens the road,00:00.000,00:01.000,00:00.000,,,
,,Eleggua opens the road,00:00.000,00:00.000,00:00.000,,,
," ""From the first born on, the original source""","fade and stop ""From the first born on, the original source""",00:00.000,00:01.000,00:00.000,,,
, Eleggua opens the road,fade Eleggua opens the road,00:00.000,00:01.000,00:00.000,,,
, Eleggua opens the road,fade and stop Eleggua opens the road,00:00.000,00:01.000,00:00.000,auto-continue,,
,,/mix/fx #v#,00:00.000,00:00.500,00:00.000,auto-continue,,
,,/mix/band #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mute/band,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/choir #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mute/choir,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/eos/cue/57/fire,00:00.000,00:00.000,00:00.000,,,
,,/eos/cue/58/fire,00:00.000,00:00.000,00:00.000,,,
,,/unmute/naylor,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/naylor #v#,00:00.000,00:00.500,00:00.000,,,
,,/eos/cue/59/fire,00:00.000,00:00.000,00:00.000,,,
,,/unmute/jim,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/jim #v#,00:00.000,00:00.500,00:00.000,auto-continue,,
,,/mix/naylor #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mute/naylor,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/eos/cue/59.1/fire,00:00.000,00:00.000,00:00.000,,,
,,/eos/cue/60/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/jim #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mute/jim,00:00.000,00:00.000,00:00.000,,,
S,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/S (2) Ambassador BW Positive.jpg,VIDEO: Ambassador Hotel Photo,00:00.000,00:00.000,00:00.000,auto-continue,,PG 66
,R.2 VIDEO: Strike,FADE OUT: Previous,00:00.000,00:05.000,00:00.000,auto-continue,,
,S VIDEO: Ambassador Hotel Photo,FADE IN: Current,00:00.000,00:05.000,00:00.000,auto-continue,,
,,/eos/cue/61/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/unmute/rfk,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/rfk #v#,00:00.000,00:00.500,00:00.000,,,
,,/eos/cue/62/fire,00:00.800,00:00.000,00:00.000,auto-continue,,
S.1,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/audio/S.1_GunShot-RFK.wav,"SFX: Gunshots, Thunder, RFK Dead",00:00.000,00:04.062,00:00.000,auto-continue,,PG 67
,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/audio/S.1_GunShot-Sub.wav,SFX: Gunshot Sub,00:00.000,00:05.405,00:00.000,auto-continue,,
,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/S.1 Ambassador BW Negative.jpg,VIDEO: Ambassador Hotel Photo Goes Negative,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/eos/cue/62.2/fire,00:00.500,00:00.000,00:00.000,auto-continue,,
,,/eos/cue/62.1/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,S VIDEO: Ambassador Hotel Photo,FADE OUT: Previous,00:00.000,00:00.250,00:00.000,auto-continue,,
, VIDEO: Ambassador Hotel Photo Goes Negative,FADE IN: Current,00:00.000,00:00.250,00:00.000,auto-continue,,
, VIDEO: Ambassador Hotel Photo Goes Negative,FADE OUT: Ambassador,00:03.000,00:05.000,00:05.000,auto-follow,,
,,/eos/cue/62.3/fire,00:01.500,00:00.000,00:00.000,auto-continue,,
,,/unmute/band,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/band #v#,00:00.000,00:00.500,00:00.000,auto-continue,,
,,/mix/rfk #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mute/rfk,00:00.000,00:00.000,00:00.000,auto-continue,,
, _C&R Matte FINAL.png,FADE OUT: Matte,00:00.000,00:02.000,00:00.000,,,
216,,"Crossfade to ""If blood would flow, when flesh and steel are one""",00:00.000,00:01.000,00:00.000,,,
,,"If blood would flow, when flesh and steel are one",00:00.000,00:00.000,00:00.000,,,
," ""If blood would flow, when flesh and steel are one""","fade ""If blood would flow, when flesh and steel are one""",00:00.000,00:01.000,00:00.000,,,
217,,Crossfade to Drying in the colors of the evening sun,00:00.000,00:01.000,00:00.000,,,
,,Drying in the colors of the evening sun,00:00.000,00:00.000,00:00.000,,,
," ""If blood would flow, when flesh and steel are one""","fade and stop ""If blood would flow, when flesh and steel are one""",00:00.000,00:01.000,00:00.000,,,
, Drying in the colors of the evening sun,fade Drying in the colors of the evening sun,00:00.000,00:01.000,00:00.000,,,
218,,Crossfade to Tomorrow’s rain will wash the stains away,00:00.000,00:01.000,00:00.000,,,
,,Tomorrow’s rain will wash the stains away,00:00.000,00:00.000,00:00.000,,,
, Drying in the colors of the evening sun,fade and stop Drying in the colors of the evening sun,00:00.000,00:01.000,00:00.000,,,
, Tomorrow’s rain will wash the stains away,fade Tomorrow’s rain will wash the stains away,00:00.000,00:01.000,00:00.000,,,
219,,Crossfade to There’s something in our minds will always stay,00:00.000,00:01.000,00:00.000,,,
,,There’s something in our minds will always stay,00:00.000,00:00.000,00:00.000,,,
, Tomorrow’s rain will wash the stains away,fade and stop Tomorrow’s rain will wash the stains away,00:00.000,00:01.000,00:00.000,,,
, There’s something in our minds will always stay,fade There’s something in our minds will always stay,00:00.000,00:01.000,00:00.000,,,
220,,Crossfade to Perhaps this final act was meant,00:00.000,00:01.000,00:00.000,auto-continue,,
,,Perhaps this final act was meant,00:00.000,00:00.000,00:00.000,,,
, There’s something in our minds will always stay,fade and stop There’s something in our minds will always stay,00:00.000,00:01.000,00:00.000,,,
, Perhaps this final act was meant,fade Perhaps this final act was meant,00:00.000,00:01.000,00:00.000,,,
,,/eos/cue/63/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/unmute/dolores,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/dolores #v#,00:00.000,00:00.500,00:00.000,,,
221,,Crossfade to To clinch a lifetime’s argument,00:00.000,00:01.000,00:00.000,,,
,,To clinch a lifetime’s argument,00:00.000,00:00.000,00:00.000,,,
, Perhaps this final act was meant,fade and stop Perhaps this final act was meant,00:00.000,00:01.000,00:00.000,,,
, To clinch a lifetime’s argument,fade To clinch a lifetime’s argument,00:00.000,00:01.000,00:00.000,,,
222,,Crossfade to That nothing comes from violence,00:00.000,00:01.000,00:00.000,,,
,,That nothing comes from violence,00:00.000,00:00.000,00:00.000,,,
, To clinch a lifetime’s argument,fade and stop To clinch a lifetime’s argument,00:00.000,00:01.000,00:00.000,,,
, That nothing comes from violence,fade That nothing comes from violence,00:00.000,00:01.000,00:00.000,,,
223,,Crossfade to And nothing ever could,00:00.000,00:01.000,00:00.000,,,
,,And nothing ever could,00:00.000,00:00.000,00:00.000,,,
, That nothing comes from violence,fade and stop That nothing comes from violence,00:00.000,00:01.000,00:00.000,,,
, And nothing ever could,fade And nothing ever could,00:00.000,00:01.000,00:00.000,,,
224,,Crossfade to For all those born beneath an angry star,00:00.000,00:01.000,00:00.000,,,
,,For all those born beneath an angry star,00:00.000,00:00.000,00:00.000,,,
, And nothing ever could,fade and stop And nothing ever could,00:00.000,00:01.000,00:00.000,,,
, For all those born beneath an angry star,fade For all those born beneath an angry star,00:00.000,00:01.000,00:00.000,,,
225,,Crossfade to Lest we forget how fragile we are,00:00.000,00:01.000,00:00.000,,,
,,Lest we forget how fragile we are,00:00.000,00:00.000,00:00.000,,,
, For all those born beneath an angry star,fade and stop For all those born beneath an angry star,00:00.000,00:01.000,00:00.000,,,
, Lest we forget how fragile we are,fade Lest we forget how fragile we are,00:00.000,00:01.000,00:00.000,,,
,,/eos/cue/64/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/unmute/choir,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/choir #v#,00:00.000,00:00.500,00:00.000,,,
226,,"Crossfade to ""On and on, the rain will fall like tears from a star""",00:00.000,00:01.000,00:00.000,,,
,,"On and on, the rain will fall like tears from a star",00:00.000,00:00.000,00:00.000,,,
, Lest we forget how fragile we are,fade and stop Lest we forget how fragile we are,00:00.000,00:01.000,00:00.000,,,
," ""On and on, the rain will fall like tears from a star""","fade ""On and on, the rain will fall like tears from a star""",00:00.000,00:01.000,00:00.000,,,
227,,"Crossfade to ""On and on, the rain will say, how fragile we are""",00:00.000,00:01.000,00:00.000,,,
,,"On and on, the rain will say, how fragile we are",00:00.000,00:00.000,00:00.000,,,
," ""On and on, the rain will fall like tears from a star""","fade and stop ""On and on, the rain will fall like tears from a star""",00:00.000,00:01.000,00:00.000,,,
," ""On and on, the rain will say, how fragile we are""","fade ""On and on, the rain will say, how fragile we are""",00:00.000,00:01.000,00:00.000,,,
," ""On and on, the rain will say, how fragile we are""","fade and stop ""On and on, the rain will say, how fragile we are""",00:00.000,00:01.000,00:00.000,auto-continue,,
,,/mix/fx #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mix/dolores #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mute/dolores,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/choir #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mute/choir,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/eos/cue/65/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/cesar #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mix/ruben #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mix/band #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mix/fx #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
T,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/E.3 Silver Dollar Window - Low Contrast.jpg,VIDEO: Silver Dollar Cafe Photo,00:00.000,00:00.000,00:00.000,auto-continue,,PG 68
,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/_C&R Matte FINAL.png,_C&R Matte FINAL.png,00:00.000,00:00.000,00:00.000,auto-continue,,
,T VIDEO: Silver Dollar Cafe Photo,FADE IN: Current,00:00.000,00:05.000,00:00.000,,,
,,/eos/cue/65.1/fire,00:00.000,00:00.000,00:00.000,,,
,,/unmute/choir,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/choir #v#,00:00.000,00:00.500,00:00.000,auto-continue,,
,,/mix/fx #v#,00:00.000,00:00.500,00:00.000,auto-continue,,
,,/mix/band #v#,00:00.000,00:03.000,00:00.000,,,
228,,"Crossfade to ""On and on, the rain will fall like tears from a star""",00:00.000,00:01.000,00:00.000,,,
,,"On and on, the rain will fall like tears from a star",00:00.000,00:00.000,00:00.000,,,
," ""On and on, the rain will fall like tears from a star""","fade ""On and on, the rain will fall like tears from a star""",00:00.000,00:01.000,00:00.000,,,
229,,"Crossfade to ""On and on, the rain will say, how fragile we are""",00:00.000,00:01.000,00:00.000,,,
,,"On and on, the rain will say, how fragile we are",00:00.000,00:00.000,00:00.000,,,
," ""On and on, the rain will fall like tears from a star""","fade and stop ""On and on, the rain will fall like tears from a star""",00:00.000,00:01.000,00:00.000,,,
," ""On and on, the rain will say, how fragile we are""","fade ""On and on, the rain will say, how fragile we are""",00:00.000,00:01.000,00:00.000,,,
," ""On and on, the rain will say, how fragile we are""","fade and stop ""On and on, the rain will say, how fragile we are""",00:00.000,00:01.000,00:00.000,auto-continue,,
,,"Crossfade to ""On and on, the rain will fall like tears from a star""",00:00.000,00:01.000,00:00.000,,,
,,"On and on, the rain will fall like tears from a star",00:00.000,00:00.000,00:00.000,,,
," ""On and on, the rain will fall like tears from a star""","fade ""On and on, the rain will fall like tears from a star""",00:00.000,00:01.000,00:00.000,,,
,,"Crossfade to ""On and on, the rain will say, how fragile we are""",00:00.000,00:01.000,00:00.000,,,
,,"On and on, the rain will say, how fragile we are",00:00.000,00:00.000,00:00.000,,,
," ""On and on, the rain will fall like tears from a star""","fade and stop ""On and on, the rain will fall like tears from a star""",00:00.000,00:01.000,00:00.000,,,
," ""On and on, the rain will say, how fragile we are""","fade ""On and on, the rain will say, how fragile we are""",00:00.000,00:01.000,00:00.000,,,
," ""On and on, the rain will say, how fragile we are""","fade and stop ""On and on, the rain will say, how fragile we are""",00:00.000,00:01.000,00:00.000,auto-continue,,
,,/mix/fx #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mix/band #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mix/choir #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mute/choir,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/eos/cue/66/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
U,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/shot2_v11_h264.mov,VIDEO: Black Hole,00:00.000,01:15.000,00:00.000,auto-continue,,PG 69
,T VIDEO: Silver Dollar Cafe Photo,FADE OUT: Silver Dollar window,00:01.000,00:05.000,00:00.000,auto-continue,,
,U VIDEO: Black Hole,FADE IN: Black Hole,00:01.000,00:05.000,00:05.000,auto-follow,,
,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/audio/U_DistortedBullhorn.wav,SFX: Distorted Sound of Bullhorn,00:00.000,00:26.000,00:00.000,auto-continue,,PG 69
,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/E.1 moratorium FINAL.jpg,VIDEO: Chicano Moratorium ,00:00.000,00:00.000,00:00.000,auto-continue,,PG 9
, VIDEO: Chicano Moratorium ,FADE IN: Moratorium Poster,00:00.000,00:04.000,00:00.000,auto-continue,,
,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/audio/D.1_BlackHole-Synth.wav,SFX: Black Hole Synth,00:00.000,06:34.000,00:00.000,auto-continue,,
, VIDEO: Chicano Moratorium ,ZOOM: Moratorium Poster,00:00.000,00:15.000,00:00.000,auto-continue,,
, VIDEO: Chicano Moratorium ,FADE OUT: Moratorium Poster,00:10.000,00:04.000,00:00.000,,,
,,/eos/cue/67/fire,00:00.000,00:00.000,00:00.000,,,
,,/eos/cue/67.1/fire,00:00.000,00:00.000,00:00.000,,,
,,/eos/cue/68/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/eos/cue/69/fire,00:00.000,00:00.000,00:00.000,,,
,,/eos/cue/70/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/ruben #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mute/ruben,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/cesar #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mute/cesar,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/unmute/band,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/band #v#,00:00.000,00:00.500,00:00.000,auto-continue,,
,,/mix/fx #v#,00:00.000,00:00.500,00:00.000,auto-continue,,
X,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/ChicanoMoratorium.jpg,"VIDEO: Laguna Park 1970, Series",00:00.000,00:00.000,00:00.000,auto-continue,,PG 70
,U VIDEO: Black Hole,FADE OUT: Black Hole,00:00.000,00:05.000,00:00.000,auto-continue,,
,"X VIDEO: Laguna Park 1970, Series",FADE IN: Laguna Park,00:00.000,00:05.000,00:00.000,auto-continue,,
, SFX: Black Hole Synth,FADE OUT: Black Hole Synth,00:00.000,00:05.000,00:00.000,,,
,,/eos/cue/71/fire,00:00.000,00:00.000,00:00.000,,,
Y.2,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/audio/Y.2_SingleFireMissileHigh.wav,SFX: Ruben shot,00:00.000,00:02.452,00:00.000,auto-continue,,
,,/eos/cue/71.1/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/eos/cue/71.2/fire,00:02.000,00:00.000,00:00.000,auto-continue,,
,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/audio/Y.2_SingleFiredMissileLow.wav,Y.2_SingleFiredMissileLow.wav,00:00.000,00:02.530,00:02.530,auto-follow,,
,"X VIDEO: Laguna Park 1970, Series",STOP: Video,00:00.000,00:00.500,00:00.000,auto-continue,,
, _C&R Matte FINAL.png,STOP: Matte,00:00.000,00:00.500,00:00.000,auto-continue,,
,,/eos/cue/72/fire,00:02.000,00:00.000,00:00.000,,,
,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/audio/Y.2_FireAfterMissile.wav,SFX: Burning Cafe,00:03.000,00:23.351,00:00.000,auto-continue,,
Z,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/Z.a Ruben in Memorium.png,"VIDEO: Photos of the Dead (Ruben, two others)",00:00.000,00:00.000,00:00.000,auto-continue,,PG 71
,,/unmute/choir,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/choir #v#,00:00.000,00:00.500,00:00.000,auto-continue,,
,"Z VIDEO: Photos of the Dead (Ruben, two others)",FADE IN: Current,00:00.000,00:03.000,00:03.000,auto-follow,,
,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/Z.b2 Ruben in Memorium.png,Z.b2 Ruben in Memorium.png,00:00.000,00:00.000,00:00.000,auto-continue,,
, Z.b2 Ruben in Memorium.png,FADE IN: Current,00:00.000,00:03.000,00:03.000,auto-follow,,
,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/Z.c2 Ruben in Memorium.png,Z.c2 Ruben in Memorium.png,00:00.000,00:00.000,00:00.000,auto-continue,,
, Z.c2 Ruben in Memorium.png,FADE IN: Current,00:00.000,00:02.000,00:02.000,auto-follow,,
,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/Z.d2 Ruben in Memorium.png,Z.d2 Ruben in Memorium.png,00:00.000,00:00.000,00:00.000,auto-continue,,
, Z.d2 Ruben in Memorium.png,FADE IN: Current,00:00.000,00:02.000,00:02.000,auto-follow,,
,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/Z.e2 Ruben in Memorium.png,Z.e2 Ruben in Memorium.png,00:00.000,00:00.000,00:00.000,auto-continue,,
, Z.e2 Ruben in Memorium.png,FADE IN: Current,00:00.000,00:02.000,00:00.000,,,
,,/eos/cue/73/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/band #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mute/band,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/choir #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mute/choir,00:00.000,00:00.000,00:00.000,auto-continue,,
Z.1,"Z VIDEO: Photos of the Dead (Ruben, two others)",FADE OUT: Photos,00:00.000,00:07.000,00:00.000,auto-continue,,PG 71
, Z.b2 Ruben in Memorium.png,FADE OUT: Photos,00:00.000,00:07.000,00:00.000,auto-continue,,PG 71
, Z.c2 Ruben in Memorium.png,FADE OUT: Photos,00:00.000,00:07.000,00:00.000,auto-continue,,PG 71
, Z.d2 Ruben in Memorium.png,FADE OUT: Photos,00:00.000,00:07.000,00:00.000,auto-continue,,PG 71
, Z.e2 Ruben in Memorium.png,FADE OUT: Photos,00:00.000,00:07.000,00:00.000,,,PG 71
,,/eos/cue/74/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
AA,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/audio/02 C&R Intermission.aif,MUSIC: Intermission Music Loop,00:00.000,24:35.117,00:00.000,auto-continue,,
,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/_UFW Flag FINAL 4.jpg,VIDEO: Intermission Video,00:00.000,00:00.000,00:00.000,auto-continue,,
, VIDEO: Intermission Video,FADE IN: Video,00:00.000,00:05.000,00:00.000,auto-continue,,
,AA MUSIC: Intermission Music Loop,FADE DOWN: Intermission Music,10:00.000,00:05.000,00:00.000,auto-continue,,
,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/audio/02 5 Min Warning.aif,ANNOUNCE: 5 Minute Warning,00:00.000,00:19.088,00:19.088,auto-follow,,
,AA MUSIC: Intermission Music Loop,FADE UP: Intermission Music,00:00.000,00:05.000,00:00.000,auto-continue,,
,,/eos/cue/74.1/fire,00:04.000,00:00.000,00:00.000,,,
,,/eos/cue/75/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
AB,AA MUSIC: Intermission Music Loop,FADE DOWN: Intermission Music,00:00.000,00:05.000,00:05.000,auto-follow,,
,AA MUSIC: Intermission Music Loop,FADE OUT: Music,00:00.000,00:05.000,00:00.000,auto-continue,,
, VIDEO: Intermission Video,FADE OUT: Video,00:00.000,00:05.000,00:00.000,,,
,,/eos/cue/76/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/unmute/band,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/band #v#,00:00.000,00:00.500,00:00.000,auto-continue,,
AC,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/audio/-AC_CrimeSceneFireTruckAndFire.wav,SFX: Crime Scene Environment Fire and Fire Truck,00:00.000,00:28.151,00:00.000,auto-continue,,
,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/audio/-AC_CrimeScenePoliceAmbulance.wav,SFX: Crime Scene Environment Ambulance and Police,00:00.000,00:18.011,00:00.000,auto-continue,,
, SFX: Crime Scene Environment Ambulance and Police,MOVE Ambulance to surround speakers,00:05.000,00:08.000,00:00.000,auto-continue,,
,AC SFX: Crime Scene Environment Fire and Fire Truck,fade and stop SFX: Crime Scene Environment Fire and Fire Truck,00:00.000,00:05.000,00:00.000,auto-continue,,
,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/_C&R Matte FINAL.png,_C&R Matte FINAL.png,00:00.000,00:00.000,00:00.000,auto-continue,,
AC.1,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/E.3 Silver Dollar Window - Low Contrast.jpg,VIDEO: Silver Dollar Cafe Photo (TBA),00:05.000,00:00.000,00:00.000,auto-continue,,
